Condensed DOF,Value
0,0.000000000000e+00
1,-1.708815710442e-09
2,0.000000000000e+00
3,0.000000000000e+00
4,0.000000000000e+00
5,-3.987109937793e-09
6,0.000000000000e+00
7,-7.401319921270e-09
8,-0.000000000000e+00
9,0.000000000000e+00
10,0.000000000000e+00
11,-7.966236521638e-09
12,0.000000000000e+00
13,-1.706952927854e-08
14,-0.000000000000e+00
15,0.000000000000e+00
16,-0.000000000000e+00
17,-1.193737975153e-08
18,0.000000000000e+00
19,-3.070546042829e-08
20,0.000000000000e+00
21,0.000000000000e+00
22,-0.000000000000e+00
23,-1.590053962749e-08
24,0.000000000000e+00
25,-4.830113001661e-08
26,0.000000000000e+00
27,0.000000000000e+00
28,-0.000000000000e+00
29,-1.985571614952e-08
30,0.000000000000e+00
31,-6.984855468956e-08
32,0.000000000000e+00
33,0.000000000000e+00
34,-0.000000000000e+00
35,-2.380290931762e-08
36,0.000000000000e+00
37,-9.533975109321e-08
38,0.000000000000e+00
39,0.000000000000e+00
40,-0.000000000000e+00
41,-2.774211913179e-08
42,0.000000000000e+00
43,-1.247667358736e-07
44,0.000000000000e+00
45,0.000000000000e+00
46,-0.000000000000e+00
47,-3.167334559203e-08
48,0.000000000000e+00
49,-1.581215256769e-07
50,0.000000000000e+00
51,0.000000000000e+00
52,-0.000000000000e+00
53,-3.559658869834e-08
54,0.000000000000e+00
55,-1.953961371491e-07
56,0.000000000000e+00
57,0.000000000000e+00
58,-0.000000000000e+00
59,-3.951184845072e-08
60,0.000000000000e+00
61,-2.365825869362e-07
62,0.000000000000e+00
63,0.000000000000e+00
64,-0.000000000000e+00
65,-4.341912484917e-08
66,0.000000000000e+00
67,-2.816728916844e-07
68,0.000000000000e+00
69,0.000000000000e+00
70,0.000000000000e+00
71,-4.731841789368e-08
72,0.000000000000e+00
73,-3.306590680397e-07
74,-0.000000000000e+00
75,0.000000000000e+00
76,-0.000000000000e+00
77,-5.120972758426e-08
78,0.000000000000e+00
79,-3.835331326540e-07
80,0.000000000000e+00
81,0.000000000000e+00
82,-0.000000000000e+00
83,-5.509305393473e-08
84,0.000000000000e+00
85,-4.402871021917e-07
