[Section]
[element_id]  [A]           [I_x]         [I_y]             [I_z]             [J_t]         
134           0.00131       0.0           3.23400e-07       2.08769e-06       2.60673e-08   
135           0.00131       0.0           3.23400e-07       2.08769e-06       2.60673e-08   
136           0.00131       0.0           3.23400e-07       2.08769e-06       2.60673e-08   
137           0.00131       0.0           3.23400e-07       2.08769e-06       2.60673e-08   
138           0.00131       0.0           3.23400e-07       2.08769e-06       2.60673e-08   
139           0.00131       0.0           3.23400e-07       2.08769e-06       2.60673e-08   
140           0.00131       0.0           3.23400e-07       2.08769e-06       2.60673e-08   
141           0.00131       0.0           3.23400e-07       2.08769e-06       2.60673e-08   
142           0.00131       0.0           3.23400e-07       2.08769e-06       2.60673e-08   
143           0.00131       0.0           3.23400e-07       2.08769e-06       2.60673e-08   
144           0.00131       0.0           3.23400e-07       2.08769e-06       2.60673e-08   
145           0.00131       0.0           3.23400e-07       2.08769e-06       2.60673e-08   
146           0.00131       0.0           3.23400e-07       2.08769e-06       2.60673e-08   
147           0.00131       0.0           3.23400e-07       2.08769e-06       2.60673e-08   
148           0.00131       0.0           3.23400e-07       2.08769e-06       2.60673e-08   
149           0.00131       0.0           3.23400e-07       2.08769e-06       2.60673e-08   
150           0.00131       0.0           3.23400e-07       2.08769e-06       2.60673e-08   
151           0.00131       0.0           3.23400e-07       2.08769e-06       2.60673e-08   
152           0.00131       0.0           3.23400e-07       2.08769e-06       2.60673e-08   
153           0.00131       0.0           3.23400e-07       2.08769e-06       2.60673e-08   
154           0.00131       0.0           3.23400e-07       2.08769e-06       2.60673e-08   
155           0.00131       0.0           3.23400e-07       2.08769e-06       2.60673e-08   
156           0.00131       0.0           3.23400e-07       2.08769e-06       2.60673e-08   
157           0.00131       0.0           3.23400e-07       2.08769e-06       2.60673e-08   
158           0.00131       0.0           3.23400e-07       2.08769e-06       2.60673e-08   
159           0.00131       0.0           3.23400e-07       2.08769e-06       2.60673e-08   
160           0.00131       0.0           3.23400e-07       2.08769e-06       2.60673e-08   
161           0.00131       0.0           3.23400e-07       2.08769e-06       2.60673e-08   
162           0.00131       0.0           3.23400e-07       2.08769e-06       2.60673e-08   
163           0.00131       0.0           3.23400e-07       2.08769e-06       2.60673e-08   
164           0.00131       0.0           3.23400e-07       2.08769e-06       2.60673e-08   
165           0.00131       0.0           3.23400e-07       2.08769e-06       2.60673e-08   
166           0.00131       0.0           3.23400e-07       2.08769e-06       2.60673e-08   
167           0.00131       0.0           3.23400e-07       2.08769e-06       2.60673e-08   
168           0.00131       0.0           3.23400e-07       2.08769e-06       2.60673e-08   
169           0.00131       0.0           3.23400e-07       2.08769e-06       2.60673e-08   
170           0.00131       0.0           3.23400e-07       2.08769e-06       2.60673e-08   
171           0.00131       0.0           3.23400e-07       2.08769e-06       2.60673e-08   
172           0.00131       0.0           3.23400e-07       2.08769e-06       2.60673e-08   
173           0.00131       0.0           3.23400e-07       2.08769e-06       2.60673e-08   
174           0.00131       0.0           3.23400e-07       2.08769e-06       2.60673e-08   
175           0.00131       0.0           3.23400e-07       2.08769e-06       2.60673e-08   
176           0.00131       0.0           3.23400e-07       2.08769e-06       2.60673e-08   
177           0.00131       0.0           3.23400e-07       2.08769e-06       2.60673e-08   
178           0.00131       0.0           3.23400e-07       2.08769e-06       2.60673e-08   
179           0.00131       0.0           3.23400e-07       2.08769e-06       2.60673e-08   
180           0.00131       0.0           3.23400e-07       2.08769e-06       2.60673e-08   
181           0.00131       0.0           3.23400e-07       2.08769e-06       2.60673e-08   
182           0.00131       0.0           3.23400e-07       2.08769e-06       2.60673e-08   
183           0.00131       0.0           3.23400e-07       2.08769e-06       2.60673e-08   
184           0.00131       0.0           3.23400e-07       2.08769e-06       2.60673e-08   
185           0.00131       0.0           3.23400e-07       2.08769e-06       2.60673e-08   
186           0.00131       0.0           3.23400e-07       2.08769e-06       2.60673e-08   
187           0.00131       0.0           3.23400e-07       2.08769e-06       2.60673e-08   
188           0.00131       0.0           3.23400e-07       2.08769e-06       2.60673e-08   
189           0.00131       0.0           3.23400e-07       2.08769e-06       2.60673e-08   
190           0.00131       0.0           3.23400e-07       2.08769e-06       2.60673e-08   
191           0.00131       0.0           3.23400e-07       2.08769e-06       2.60673e-08   
192           0.00131       0.0           3.23400e-07       2.08769e-06       2.60673e-08   
193           0.00131       0.0           3.23400e-07       2.08769e-06       2.60673e-08   
194           0.00131       0.0           3.23400e-07       2.08769e-06       2.60673e-08   
195           0.00131       0.0           3.23400e-07       2.08769e-06       2.60673e-08   
196           0.00131       0.0           3.23400e-07       2.08769e-06       2.60673e-08   
197           0.00131       0.0           3.23400e-07       2.08769e-06       2.60673e-08   
198           0.00131       0.0           3.23400e-07       2.08769e-06       2.60673e-08   
199           0.00131       0.0           3.23400e-07       2.08769e-06       2.60673e-08   
200           0.00131       0.0           3.23400e-07       2.08769e-06       2.60673e-08   
201           0.00131       0.0           3.23400e-07       2.08769e-06       2.60673e-08   
202           0.00131       0.0           3.23400e-07       2.08769e-06       2.60673e-08   
203           0.00131       0.0           3.23400e-07       2.08769e-06       2.60673e-08   
204           0.00131       0.0           3.23400e-07       2.08769e-06       2.60673e-08   
205           0.00131       0.0           3.23400e-07       2.08769e-06       2.60673e-08   
206           0.00131       0.0           3.23400e-07       2.08769e-06       2.60673e-08   
207           0.00131       0.0           3.23400e-07       2.08769e-06       2.60673e-08   
208           0.00131       0.0           3.23400e-07       2.08769e-06       2.60673e-08   
209           0.00131       0.0           3.23400e-07       2.08769e-06       2.60673e-08   
210           0.00131       0.0           3.23400e-07       2.08769e-06       2.60673e-08   
211           0.00131       0.0           3.23400e-07       2.08769e-06       2.60673e-08   
212           0.00131       0.0           3.23400e-07       2.08769e-06       2.60673e-08   
213           0.00131       0.0           3.23400e-07       2.08769e-06       2.60673e-08   
214           0.00131       0.0           3.23400e-07       2.08769e-06       2.60673e-08   
215           0.00131       0.0           3.23400e-07       2.08769e-06       2.60673e-08   
216           0.00131       0.0           3.23400e-07       2.08769e-06       2.60673e-08   
217           0.00131       0.0           3.23400e-07       2.08769e-06       2.60673e-08   
218           0.00131       0.0           3.23400e-07       2.08769e-06       2.60673e-08   
219           0.00131       0.0           3.23400e-07       2.08769e-06       2.60673e-08   
220           0.00131       0.0           3.23400e-07       2.08769e-06       2.60673e-08   
221           0.00131       0.0           3.23400e-07       2.08769e-06       2.60673e-08   
222           0.00131       0.0           3.23400e-07       2.08769e-06       2.60673e-08   
223           0.00131       0.0           3.23400e-07       2.08769e-06       2.60673e-08   
224           0.00131       0.0           3.23400e-07       2.08769e-06       2.60673e-08   
225           0.00131       0.0           3.23400e-07       2.08769e-06       2.60673e-08   
226           0.00131       0.0           3.23400e-07       2.08769e-06       2.60673e-08   
227           0.00131       0.0           3.23400e-07       2.08769e-06       2.60673e-08   
228           0.00131       0.0           3.23400e-07       2.08769e-06       2.60673e-08   
229           0.00131       0.0           3.23400e-07       2.08769e-06       2.60673e-08   
230           0.00131       0.0           3.23400e-07       2.08769e-06       2.60673e-08   
231           0.00131       0.0           3.23400e-07       2.08769e-06       2.60673e-08   
232           0.00131       0.0           3.23400e-07       2.08769e-06       2.60673e-08   
233           0.00131       0.0           3.23400e-07       2.08769e-06       2.60673e-08   
234           0.00131       0.0           3.23400e-07       2.08769e-06       2.60673e-08   
235           0.00131       0.0           3.23400e-07       2.08769e-06       2.60673e-08   
236           0.00131       0.0           3.23400e-07       2.08769e-06       2.60673e-08   
237           0.00131       0.0           3.23400e-07       2.08769e-06       2.60673e-08   
238           0.00131       0.0           3.23400e-07       2.08769e-06       2.60673e-08   
239           0.00131       0.0           3.23400e-07       2.08769e-06       2.60673e-08   
240           0.00131       0.0           3.23400e-07       2.08769e-06       2.60673e-08   
241           0.00131       0.0           3.23400e-07       2.08769e-06       2.60673e-08   
242           0.00131       0.0           3.23400e-07       2.08769e-06       2.60673e-08   
243           0.00131       0.0           3.23400e-07       2.08769e-06       2.60673e-08   
244           0.00131       0.0           3.23400e-07       2.08769e-06       2.60673e-08   
245           0.00131       0.0           3.23400e-07       2.08769e-06       2.60673e-08   
246           0.00131       0.0           3.23400e-07       2.08769e-06       2.60673e-08   
247           0.00131       0.0           3.23400e-07       2.08769e-06       2.60673e-08   
248           0.00131       0.0           3.23400e-07       2.08769e-06       2.60673e-08   
249           0.00131       0.0           3.23400e-07       2.08769e-06       2.60673e-08   
